date,trail_name,final_area,weather_group_id,trail_latitude,trail_longitude,trail_elevation_feet,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum
2026-08-20,Great Western Trail / Great Western Trail bypass,Wasatch Crest / Millcreek,WG091,40.7535574542296,-111.6313027356856,7111.8,0,88.8,59.3,75.0,0.0,0.0,0.0
2026-08-20,H.A.M.,Park City / PCMR,WG035,40.64547382276132,-111.53139851516626,7780.5,3,87.2,63.4,75.0,0.0,0.0,0.0
2026-08-20,Hang Time South,Park City / PCMR,WG046,40.65853660632904,-111.49606808644194,6970.8,3,89.8,60.4,76.0,0.0,0.0,0.0
2026-08-20,Happy Gilmor,Round Valley,WG067,40.70712360033319,-111.5014684546231,6569.0,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Happy Trailside,Round Valley,WG067,40.708413441306845,-111.50471867526606,6595.6,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Hat Trick Trail,Round Valley,WG055,40.678830976721535,-111.47596646172724,6757.0,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,Heard It Both Ways Trail,Deer Valley,WG004,40.593082879194085,-111.49125770411068,8855.0,1,79.9,58.4,69.0,0.0,0.0,0.0
2026-08-20,Hidden Cove,Summit Park,WG089,40.756655895607175,-111.597334386164,6686.2,0,90.9,58.6,76.3,0.0,0.0,0.0
2026-08-20,High Meadows Connector,Pinebrook,WG076,40.74134938710701,-111.56847869190176,6429.9,1,90.8,57.3,75.4,0.0,0.0,0.0
2026-08-20,High Side,Round Valley,WG055,40.69388247977245,-111.4770589235944,6909.3,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,Holly's,Pinebrook,WG063,40.68604417524608,-111.57782170773478,7824.2,3,85.9,64.6,74.6,0.0,0.0,0.0
2026-08-20,Holy Roller,Deer Valley,WG013,40.6113609111251,-111.48708066137604,8716.2,1,79.6,58.1,68.7,0.0,0.0,0.0
2026-08-20,Humdinger,Deer Valley,WG029,40.626356336628135,-111.46720603877804,7537.3,3,85.7,63.5,74.5,0.0,0.0,0.0
2026-08-20,Insurgent,Jeremy Ranch / Glenwild,WG063,40.68610182305705,-111.58195303109213,7873.2,3,85.9,64.6,74.6,0.0,0.0,0.0
2026-08-20,Io Trail (Middle),Deer Valley,WG017,40.61025792344493,-111.52770861008732,9342.5,3,76.8,56.4,66.8,0.0,0.0,0.0
2026-08-20,Iron Bill,Jeremy Ranch / Glenwild,WG071,40.70817834974828,-111.55726593666238,7034.2,1,88.6,62.2,75.3,0.0,0.0,0.0
2026-08-20,Iron Man,Park City / PCMR,WG053,40.6585520468376,-111.5452566956134,8305.8,3,82.1,62.0,71.9,0.0,0.0,0.0
2026-08-20,Iron Mountain Trail,Park City / PCMR,WG054,40.65649532455427,-111.54475504732362,8753.8,3,80.1,60.0,69.9,0.0,0.0,0.0
2026-08-20,Izzy's Inferno (Dog Pound),Deer Valley,WG012,40.619811878384205,-111.48856422719636,8193.5,3,82.6,62.1,71.7,0.0,0.0,0.0
2026-08-20,Jailbreak,Jeremy Ranch / Glenwild,WG085,40.75712939272894,-111.56214780445411,6277.4,0,92.2,59.9,77.6,0.0,0.0,0.0
2026-08-20,Jeep Hill (Safety Coridoor),Deer Valley,WG013,40.60451306969404,-111.50923514571896,8820.6,1,79.6,58.1,68.7,0.0,0.0,0.0
2026-08-20,Jenni's Trail,Park City / PCMR,WG034,40.64869166733497,-111.51220769740809,7207.7,3,88.5,64.7,76.3,0.0,0.0,0.0
2026-08-20,Jenni's Trail upper,Park City / PCMR,WG035,40.63937813819639,-111.5112423147728,7789.7,3,87.2,63.4,75.0,0.0,0.0,0.0
2026-08-20,Johns '99,Park City / PCMR,WG033,40.62911828578874,-111.50998374795329,8128.2,3,82.8,62.6,72.4,0.0,0.0,0.0
2026-08-20,Johns 99,Deer Valley,WG015,40.62450457371346,-111.51231498110546,8231.6,3,82.2,61.9,71.7,0.0,0.0,0.0
2026-08-20,Johns Trail,Park City / PCMR,WG033,40.63760825426597,-111.50539626371148,8041.4,3,82.8,62.6,72.4,0.0,0.0,0.0
2026-08-20,Jordanelle (West Bank) Trail,Jordanelle,WG026,40.63639192686843,-111.4311179892118,6210.9,3,91.8,63.3,76.9,0.0,0.0,0.0
2026-08-20,Jordanelle Perimeter Trail,Jordanelle,WG024,40.633349610731685,-111.4121970547725,6216.7,3,91.9,63.5,77.1,0.0,0.0,0.0
2026-08-20,Jupiter Peak,Park City / PCMR,WG021,40.610319419324455,-111.54904593331813,9871.3,1,73.7,56.6,64.1,0.0,0.0,0.0
2026-08-20,Jupiter Ridge,Park City / PCMR,WG018,40.61268065771163,-111.53867835914352,9869.4,1,73.9,56.8,64.3,0.0,0.0,0.0
2026-08-20,Kaboom Trail / Call Sign Casa Trail,Jordanelle,WG027,40.62794719612903,-111.45468580169128,6888.6,3,89.5,60.8,75.2,0.0,0.0,0.0
2026-08-20,Kari's,Round Valley,WG055,40.69160040530727,-111.47515847036864,6850.2,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,Keetley,Jordanelle,WG024,40.6438983646529,-111.4097274639112,6255.4,3,91.9,63.5,77.1,0.0,0.0,0.0
2026-08-20,Keystone Trail,Park City / PCMR,WG037,40.62506440637064,-111.53055382777043,8890.7,3,80.9,60.7,70.5,0.0,0.0,0.0
2026-08-20,La Dee Duh,Round Valley,WG057,40.69261799590889,-111.5001632592338,6864.5,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Lavina,Deer Valley,WG006,40.58376333945228,-111.52567195673171,8621.7,1,80.3,58.8,69.4,0.0,0.0,0.0
2026-08-20,Legacy Loop,Jeremy Ranch / Glenwild,WG071,40.705995804360256,-111.55961886682412,7342.6,1,88.6,62.2,75.3,0.0,0.0,0.0
2026-08-20,Legacy Ridge,Jeremy Ranch / Glenwild,WG071,40.70648419743829,-111.5603960205038,7414.3,1,88.6,62.2,75.3,0.0,0.0,0.0
2026-08-20,Legacy. Loop,Jeremy Ranch / Glenwild,WG071,40.70737188748682,-111.5599210439625,7363.1,1,88.6,62.2,75.3,0.0,0.0,0.0
2026-08-20,Link,Deer Valley,WG015,40.624117394272574,-111.51614328186776,8385.3,3,82.2,61.9,71.7,0.0,0.0,0.0
2026-08-20,Little Chief,Deer Valley,WG015,40.61872839208637,-111.51243052868438,8322.6,3,82.2,61.9,71.7,0.0,0.0,0.0
2026-08-20,Little Engine Trail,Summit Park,WG089,40.756690732809,-111.59562244098744,6709.3,0,90.9,58.6,76.3,0.0,0.0,0.0
2026-08-20,Little Stick,Deer Valley,WG028,40.63409637421967,-111.478301770839,7464.6,3,87.1,64.8,75.9,0.0,0.0,0.0
2026-08-20,Longview,Jordanelle,WG040,40.65785550770212,-111.4151527495857,6299.6,3,91.8,63.3,76.9,0.0,0.0,0.0
2026-08-20,Looney Tunes Trail,Jordanelle,WG002,40.58370423178651,-111.40605522395904,7149.3,2,89.3,61.0,74.9,0.0,0.0,0.0
2026-08-20,Loose Moose,Park City / PCMR,WG031,40.64358346695202,-111.50940341630726,7446.3,3,86.7,64.4,75.5,0.0,0.0,0.0
2026-08-20,Lost Prospector,Park City / PCMR,WG047,40.659849225736586,-111.4888557229514,7044.5,3,88.7,59.4,75.0,0.0,0.0,0.0
2026-08-20,Lower Devo Trail,Deer Valley,WG032,40.63290230557317,-111.48205615844142,7656.5,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,Lower Masonic,Park City / PCMR,WG047,40.65358630670372,-111.49972319928794,7113.0,3,88.7,59.4,75.0,0.0,0.0,0.0
2026-08-20,Lower Sparky Trail,Clark Ranch,WG044,40.66761130235187,-111.4559551589961,6689.8,3,88.7,59.0,73.8,0.0,0.0,0.0
2026-08-20,Lower Village,Deer Valley,WG028,40.64043848354113,-111.46360640728942,7008.1,3,87.1,64.8,75.9,0.0,0.0,0.0
2026-08-20,Lynx #2,Round Valley,WG044,40.66734087696376,-111.46694625830712,6898.8,3,88.7,59.0,73.8,0.0,0.0,0.0
2026-08-20,Masonic,Park City / PCMR,WG047,40.65628760128763,-111.48965728213436,7283.0,3,88.7,59.4,75.0,0.0,0.0,0.0
2026-08-20,Matt's Flat,Round Valley,WG057,40.68924275786925,-111.49221205396208,6921.6,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,McConkeys,Park City / PCMR,WG016,40.617956923480186,-111.52625119796232,8958.8,1,79.5,58.0,68.6,0.0,0.0,0.0
2026-08-20,McConkeys / Io Trail (Middle),Park City / PCMR,WG018,40.61168680632571,-111.53326494678502,9588.6,1,73.9,56.8,64.3,0.0,0.0,0.0
2026-08-20,McHenry Avenue,Deer Valley,WG031,40.640126864152855,-111.49219625319049,7274.9,3,86.7,64.4,75.5,0.0,0.0,0.0
2026-08-20,Mid-Mountain Connect,Park City / PCMR,WG036,40.63223012461414,-111.51309555497544,8201.7,3,82.1,61.8,71.6,0.0,0.0,0.0
2026-08-20,Mid-Mountain Trail,Park City / PCMR,WG036,40.64534582424172,-111.53118141177607,8168.3,3,82.1,61.8,71.6,0.0,0.0,0.0
2026-08-20,Milky Way,Jordanelle,WG042,40.65767372971338,-111.43373089841624,6795.1,3,88.8,61.9,74.8,0.0,0.0,0.0
2026-08-20,Milky Way / Two Rocks,Jordanelle,WG042,40.66056479638159,-111.42608338059031,6558.6,3,88.8,61.9,74.8,0.0,0.0,0.0
2026-08-20,Miner's Mile,Park City / PCMR,WG036,40.62728968091632,-111.51804021102016,8457.0,3,82.1,61.8,71.6,0.0,0.0,0.0
2026-08-20,Miss Billy's,Jeremy Ranch / Glenwild,WG059,40.69127466685039,-111.54016400735836,6614.6,3,90.6,52.5,73.5,0.0,0.0,0.0
2026-08-20,Mojave,Park City / PCMR,WG037,40.634971780917176,-111.5211432294971,8540.4,3,80.9,60.7,70.5,0.0,0.0,0.0
2026-08-20,Moose Hollow,Summit Park,WG088,40.76397899834495,-111.58866445905328,6467.6,0,91.6,59.4,77.0,0.0,0.0,0.0
2026-08-20,Moose Poop,Deer Valley,WG032,40.633538239133244,-111.50120248027572,7607.1,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,Moose Puddle,Pinebrook,WG071,40.70548588260783,-111.56718578772085,7487.6,1,88.6,62.2,75.3,0.0,0.0,0.0
2026-08-20,Moose Tracks Trail,Park City / PCMR,WG009,40.59516414126596,-111.57427709390586,9258.1,1,76.3,57.0,66.8,0.0,0.0,0.0
2026-08-20,Moosebones,Deer Valley,WG013,40.61167254823319,-111.50326786094648,8857.2,1,79.6,58.1,68.7,0.0,0.0,0.0
2026-08-20,Moosehouse,Park City / PCMR,WG032,40.63204398195126,-111.5038481086022,7902.6,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,Mother Urban,Deer Valley,WG032,40.63167066031289,-111.5034058570439,7904.1,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,Mountain Ranch,Jeremy Ranch / Glenwild,WG066,40.719482563829935,-111.5082007499112,6453.3,3,92.1,54.2,74.8,0.0,0.0,0.0
2026-08-20,Mountain Ranch Estates,Round Valley,WG067,40.7173985998433,-111.50812726137713,6520.0,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Mountain Willow,Round Valley,WG067,40.71402930681007,-111.48565937361776,6571.7,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Mr Muchrocks,Round Valley,WG067,40.70904482572548,-111.50323360919846,6653.2,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,NCS,Deer Valley,WG032,40.62911396321707,-111.4803727621932,7992.5,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,Nick NAC,Round Valley,WG057,40.69210865876878,-111.490120990647,6959.3,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,No Worries,Summit Park,WG081,40.73716048778493,-111.60234213265907,7289.1,1,88.6,63.7,76.1,0.0,0.0,0.0
2026-08-20,North 400 West,Jeremy Ranch / Glenwild,WG068,40.70279368500318,-111.51897621463831,6441.4,3,91.7,53.6,74.6,0.0,0.0,0.0
2026-08-20,North Ross Creek Trail,Jordanelle,WG041,40.66585897507511,-111.42082357173696,6405.0,3,91.3,62.9,76.5,0.0,0.0,0.0
2026-08-20,Nowhere Elks,Round Valley,WG058,40.69018989582584,-111.48311322310164,7036.6,3,88.9,54.8,73.1,0.0,0.0,0.0
2026-08-20,OMG,Deer Valley,WG032,40.631226274970665,-111.4973428195913,7571.3,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,OMH,Pinebrook,WG070,40.71997692753587,-111.55773747935044,6677.5,1,89.7,56.1,74.2,0.0,0.0,0.0
2026-08-20,Oh Deer Flow,Jordanelle,WG041,40.66237367218405,-111.42118550237925,6403.1,3,91.3,62.9,76.5,0.0,0.0,0.0
2026-08-20,Old Homeward Bound,Deer Valley,WG012,40.61357496233911,-111.48964629692756,8441.1,3,82.6,62.1,71.7,0.0,0.0,0.0
2026-08-20,Old Skool,Deer Valley,WG032,40.631898683587,-111.48423208918877,7827.2,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,Old Stage Crest Connect,Park City / PCMR,WG023,40.61247305094488,-111.5715274805363,9057.3,3,77.4,57.0,67.4,0.0,0.0,0.0
2026-08-20,Olympic,Pinebrook,WG064,40.69996684096533,-111.57868853500152,8004.0,1,83.7,62.8,73.5,0.0,0.0,0.0
2026-08-20,Ontario Canyon,Deer Valley,WG013,40.61130277448227,-111.48755898005427,8755.1,1,79.6,58.1,68.7,0.0,0.0,0.0
2026-08-20,Ontario Ridge,Deer Valley,WG032,40.62821582013441,-111.49780973717266,7815.3,3,85.3,63.1,74.1,0.0,0.0,0.0
2026-08-20,Ore Cart,Deer Valley,WG015,40.621755910380834,-111.51139929264724,8146.4,3,82.2,61.9,71.7,0.0,0.0,0.0
2026-08-20,Outlook,Deer Valley,WG029,40.63657831428653,-111.4685462481628,7646.2,3,85.7,63.5,74.5,0.0,0.0,0.0
2026-08-20,Pale Green Dot,Summit Park,WG078,40.74689592786439,-111.59182437672968,6802.1,0,90.6,58.3,76.0,0.0,0.0,0.0
2026-08-20,Parley's Lane,Summit Park,WG089,40.75375624958085,-111.59849347383722,6719.0,0,90.9,58.6,76.3,0.0,0.0,0.0
2026-08-20,Payday,Park City / PCMR,WG035,40.64053545819342,-111.51124538504462,7598.1,3,87.2,63.4,75.0,0.0,0.0,0.0
2026-08-20,Payroll,Deer Valley,WG013,40.61095393430099,-111.5094443089702,8630.4,1,79.6,58.1,68.7,0.0,0.0,0.0
2026-08-20,Pedalers Inn,Deer Valley,WG012,40.61923438649311,-111.4865707901735,8286.8,3,82.6,62.1,71.7,0.0,0.0,0.0
2026-08-20,Perrier Pass,Park City / PCMR,WG017,40.61814002894983,-111.53826776190397,9445.9,3,76.8,56.4,66.8,0.0,0.0,0.0
2026-08-20,Pinebrook Point,Pinebrook,WG089,40.75079411917499,-111.57994193527573,6623.3,0,90.9,58.6,76.3,0.0,0.0,0.0
2026-08-20,Pinebrook Pointe South,Pinebrook,WG078,40.74959135152933,-111.5795998040212,6632.5,0,90.6,58.3,76.0,0.0,0.0,0.0
2026-08-20,Pinebrook Southeast Perimeter / Hunter's Trail of the Mid Mountain,Pinebrook,WG072,40.71419878562093,-111.5896757552273,7875.5,1,87.1,62.3,74.6,0.0,0.0,0.0
2026-08-20,Pinebrook Southeast Perimeter / Pinebrook SE Perimeter,Pinebrook,WG079,40.72863077219642,-111.58102679054537,7392.0,1,88.4,62.0,75.1,0.0,0.0,0.0
2026-08-20,Pinebrook Southeast Perimeter Trail,Pinebrook,WG078,40.73058687532795,-111.57244227312069,6947.5,0,90.6,58.3,76.0,0.0,0.0,0.0
2026-08-20,Pinecone Ridge,Park City / PCMR,WG039,40.63337906740186,-111.54644099265712,9084.9,3,77.3,56.9,67.3,0.0,0.0,0.0
2026-08-20,Pioneer Ridge,Park City / PCMR,WG018,40.61649374604546,-111.53892521633333,9598.5,1,73.9,56.8,64.3,0.0,0.0,0.0
2026-08-20,Pipeline,Deer Valley,WG028,40.63885618836171,-111.46966538134832,7356.9,3,87.1,64.8,75.9,0.0,0.0,0.0
2026-08-20,Pointy Rocks,Deer Valley,WG031,40.63679995846106,-111.48172224533342,7428.0,3,86.7,64.4,75.5,0.0,0.0,0.0
2026-08-20,PorcUclimb,Round Valley,WG058,40.69402326414524,-111.48517031749344,7064.7,3,88.9,54.8,73.1,0.0,0.0,0.0
2026-08-20,Powerline,Pinebrook,WG078,40.74237998272819,-111.5716363238219,6548.4,0,90.6,58.3,76.0,0.0,0.0,0.0
2026-08-20,Powerline Connector,Pinebrook,WG078,40.74298978990414,-111.5728828415412,6585.6,0,90.6,58.3,76.0,0.0,0.0,0.0
2026-08-20,Powerline Trail,Park City / PCMR,WG036,40.63015217582808,-111.53743024085954,8362.6,3,82.1,61.8,71.6,0.0,0.0,0.0
2026-08-20,Practice Loops,Round Valley,WG055,40.68336469607561,-111.47532267974417,6752.0,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,Preserve Connector,Jeremy Ranch / Glenwild,WG087,40.76330147562161,-111.54585203221042,7230.0,1,87.7,60.9,74.9,0.0,0.0,0.0
2026-08-20,Princess Di's,Clark Ranch,WG083,40.751465442037045,-111.43628535405452,6858.8,3,88.5,60.2,74.2,0.0,0.0,0.0
2026-08-20,Prospect,Deer Valley,WG031,40.63405408516434,-111.49547333835608,7482.8,3,86.7,64.4,75.5,0.0,0.0,0.0
2026-08-20,Pulp Friction,Round Valley,WG057,40.69884233324062,-111.50344523686547,6681.3,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Putty Tat Trail,Jordanelle,WG001,40.59267845848291,-111.40267007297948,6514.0,2,91.0,62.7,76.5,0.0,0.0,0.0
2026-08-20,Quinn's Connect,Round Valley,WG055,40.68185946906874,-111.4726829059293,6720.8,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,RTS,Jeremy Ranch / Glenwild,WG070,40.71664642216084,-111.55523569599896,6598.1,1,89.7,56.1,74.2,0.0,0.0,0.0
2026-08-20,RTS / BLT,Jeremy Ranch / Glenwild,WG070,40.71544842193981,-111.5580228733734,6768.3,1,89.7,56.1,74.2,0.0,0.0,0.0
2026-08-20,Rademan Ridge,Round Valley,WG057,40.69522706920315,-111.49835765815162,6895.6,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Ramble On,Round Valley,WG067,40.70159467934347,-111.48028465593316,6781.5,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Rambler,Round Valley,WG057,40.69772226627651,-111.49065578495473,6809.2,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Rambler DT,Round Valley,WG056,40.699080350519786,-111.50674680507665,6485.7,3,92.0,54.1,74.7,0.0,0.0,0.0
2026-08-20,Red Bull,Park City / PCMR,WG035,40.63958635838598,-111.51326842477698,7769.0,3,87.2,63.4,75.0,0.0,0.0,0.0
2026-08-20,Regulator Trail,Deer Valley,WG033,40.62910164594688,-111.48142418804063,8033.8,3,82.8,62.6,72.4,0.0,0.0,0.0
2026-08-20,Richochet,Park City / PCMR,WG062,40.68638148266805,-111.57139393545772,7468.3,3,86.9,65.6,75.7,0.0,0.0,0.0
2026-08-20,Rinse Cycle Trail,Deer Valley,WG028,40.62990230274806,-111.45944053119273,7191.1,3,87.1,64.8,75.9,0.0,0.0,0.0
2026-08-20,Ripple Trail,Deer Valley,WG029,40.63554405253732,-111.47490110184252,7588.0,3,85.7,63.5,74.5,0.0,0.0,0.0
2026-08-20,Riverview West Trail,Jordanelle,WG001,40.58565113588149,-111.41386481977428,6730.6,2,91.0,62.7,76.5,0.0,0.0,0.0
2026-08-20,Road to WOS,Summit Park,WG082,40.73344363030311,-111.61407104321202,7712.2,1,87.2,62.3,74.7,0.0,0.0,0.0
2026-08-20,Rob's Trail,Pinebrook,WG063,40.69704664952428,-111.5702364046946,7584.0,3,85.9,64.6,74.6,0.0,0.0,0.0
2026-08-20,RocMon,Round Valley,WG055,40.68788668982749,-111.4548390225179,6677.5,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,Rock Chuck Trail,Park City / PCMR,WG008,40.58874474594925,-111.56839301918852,9680.6,1,73.7,56.6,64.1,0.0,0.0,0.0
2026-08-20,Rogue Rider Trail,Park City / PCMR,WG020,40.60699361060532,-111.56187339427328,9423.9,3,76.5,56.1,66.5,0.0,0.0,0.0
2026-08-20,Rosebud,Park City / PCMR,WG036,40.63966083548988,-111.52257618003053,8390.4,3,82.1,61.8,71.6,0.0,0.0,0.0
2026-08-20,Rosebud's Heaven,Park City / PCMR,WG060,40.69195554103422,-111.5659528759652,7326.9,1,89.2,62.7,75.8,0.0,0.0,0.0
2026-08-20,Rossi Hill Trail,Deer Valley,WG031,40.63808222920599,-111.4919292526201,7341.8,3,86.7,64.4,75.5,0.0,0.0,0.0
2026-08-20,Round Valley Connect,Round Valley,WG067,40.70875221615484,-111.50427592382064,6606.7,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Round Valley Connector,Round Valley,WG067,40.709506874143365,-111.48774034228174,6611.3,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Round Valley Express,Round Valley,WG057,40.69308554123404,-111.4897696424948,6812.1,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Rusty Shovel,Round Valley,WG057,40.69776625143012,-111.4804885556652,6868.8,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Rusty Spur,Round Valley,WG065,40.70159189598121,-111.4765958017646,6731.2,3,90.9,55.9,74.4,0.0,0.0,0.0
2026-08-20,SOS,Park City / PCMR,WG046,40.666448184385416,-111.48116864087982,6803.8,3,89.8,60.4,76.0,0.0,0.0,0.0
2026-08-20,SQ Connector Trail,Round Valley,WG055,40.68949659271035,-111.47067515084642,6728.8,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,Sam's Trail,Deer Valley,WG012,40.61912724197413,-111.50964994268364,8145.3,3,82.6,62.1,71.7,0.0,0.0,0.0
2026-08-20,Saved By The Bell,Round Valley,WG067,40.71689792497153,-111.49958806368429,6568.5,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Scott's Bypass,Park City / PCMR,WG021,40.612047856355446,-111.55918064050742,9658.7,1,73.7,56.6,64.1,0.0,0.0,0.0
2026-08-20,Secret of My Success Trail,Deer Valley,WG033,40.62597453280468,-111.48566192002252,8293.6,3,82.8,62.6,72.4,0.0,0.0,0.0
2026-08-20,Seldom Seen,Park City / PCMR,WG034,40.64892938917546,-111.51571616491609,7435.6,3,88.5,64.7,76.3,0.0,0.0,0.0
2026-08-20,Seventy 101,Round Valley,WG057,40.68968411592925,-111.49103639156762,6974.3,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Shadow Lake,Park City / PCMR,WG020,40.61596037279941,-111.55009628848111,9179.4,3,76.5,56.1,66.5,0.0,0.0,0.0
2026-08-20,Shenanigans,Deer Valley,WG012,40.62034189886961,-111.49849814997506,8237.7,3,82.6,62.1,71.7,0.0,0.0,0.0
2026-08-20,Short Cut,Jeremy Ranch / Glenwild,WG064,40.68025862222409,-111.57883598783349,8081.5,1,83.7,62.8,73.5,0.0,0.0,0.0
2026-08-20,Short Fuse,Park City / PCMR,WG036,40.6346970517688,-111.52339576593836,8439.4,3,82.1,61.8,71.6,0.0,0.0,0.0
2026-08-20,Short Ribs,Summit Park,WG082,40.7348537895427,-111.62048055745409,7705.3,1,87.2,62.3,74.7,0.0,0.0,0.0
2026-08-20,Short Stack,Summit Park,WG082,40.73936874753804,-111.6200542747078,7652.8,1,87.2,62.3,74.7,0.0,0.0,0.0
2026-08-20,Silver Creek Trail,Round Valley,WG074,40.728195917662575,-111.48449884114967,6494.3,1,90.5,56.3,75.0,0.0,0.0,0.0
2026-08-20,Silver Gate,Round Valley,WG073,40.72728013881357,-111.46748664430804,6513.4,3,91.7,56.7,75.1,0.0,0.0,0.0
2026-08-20,Silver Queen,Park City / PCMR,WG037,40.63391819864852,-111.51755091640152,8558.9,3,80.9,60.7,70.5,0.0,0.0,0.0
2026-08-20,Silver Spur,Park City / PCMR,WG049,40.65266965116334,-111.5117818738982,6980.8,3,89.4,60.1,75.7,0.0,0.0,0.0
2026-08-20,Skid Row,Park City / PCMR,WG044,40.66845831872771,-111.47381352761975,6920.8,3,88.7,59.0,73.8,0.0,0.0,0.0
2026-08-20,Skyridge Peak Trail / Milky Way,Jordanelle,WG043,40.65984634182248,-111.4368345884266,7139.2,3,87.5,60.6,73.5,0.0,0.0,0.0
2026-08-20,Sloppy Joe,Round Valley,WG067,40.71599935057343,-111.49742827056478,6658.4,3,91.5,53.6,74.2,0.0,0.0,0.0
2026-08-20,Snake Pit Trail,Park City / PCMR,WG010,40.58750533085767,-111.57189033610032,9625.4,1,74.4,55.1,64.9,0.0,0.0,0.0
2026-08-20,Snowtop,Deer Valley,WG028,40.64752229561398,-111.4705824068134,7443.3,3,87.1,64.8,75.9,0.0,0.0,0.0
2026-08-20,Solamere,Deer Valley,WG045,40.65168830951934,-111.47267426337083,7304.0,3,88.5,59.1,74.7,0.0,0.0,0.0
2026-08-20,Solamere Connector,Deer Valley,WG045,40.651338463153365,-111.4797751905619,7331.1,3,88.5,59.1,74.7,0.0,0.0,0.0
2026-08-20,Somewhere Elks,Round Valley,WG055,40.68702802029736,-111.47813858810876,6977.4,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,South Canyon,Round Valley,WG055,40.697084178294816,-111.45372200426904,6732.0,3,90.6,57.3,74.5,0.0,0.0,0.0
2026-08-20,South Sweeney,Park City / PCMR,WG031,40.64194117786604,-111.49870009761844,7400.1,3,86.7,64.4,75.5,0.0,0.0,0.0
2026-08-20,Spare Change,Summit Park,WG080,40.74164553017363,-111.60031464541484,6827.9,0,89.8,60.3,76.0,0.0,0.0,0.0
2026-08-20,Sparky's Return,Clark Ranch,WG044,40.6617858998794,-111.45698342605078,6783.6,3,88.7,59.0,73.8,0.0,0.0,0.0
2026-08-20,Speedbag,Deer Valley,WG011,40.624406811076895,-111.50919273225593,7987.6,3,83.6,63.3,73.1,0.0,0.0,0.0
2026-08-20,Spin Cycle Trail,Deer Valley,WG028,40.63411801502942,-111.46082430079326,7178.8,3,87.1,64.8,75.9,0.0,0.0,0.0
2026-08-20,Spiro Trail,Park City / PCMR,WG035,40.64755384631944,-111.52407012433112,7617.4,3,87.2,63.4,75.0,0.0,0.0,0.0
2026-08-20,St. Regis Trail,Deer Valley,WG028,40.639112933407205,-111.47591481144916,7383.3,3,87.1,64.8,75.9,0.0,0.0,0.0
2026-08-20,Stealth Connector / Pheasant Way,Jeremy Ranch / Glenwild,WG076,40.73167942348123,-111.54708752211994,6361.5,1,90.8,57.3,75.4,0.0,0.0,0.0
2026-08-20,Stealth Trail,Jeremy Ranch / Glenwild,WG077,40.73631275924013,-111.5447596003018,6560.0,1,90.1,56.6,74.7,0.0,0.0,0.0
2026-08-20,Steps,Park City / PCMR,WG037,40.63116043759045,-111.5173271228493,8520.8,3,80.9,60.7,70.5,0.0,0.0,0.0
2026-08-20,Stiff Upper Lip,Park City / PCMR,WG017,40.61611691879028,-111.52987009616064,9025.4,3,76.8,56.4,66.8,0.0,0.0,0.0
2026-08-20,Sunny Slopes Trail,Round Valley,WG057,40.68377753714063,-111.48540217687854,6826.8,3,89.5,55.4,73.8,0.0,0.0,0.0
2026-08-20,Sunset,Deer Valley,WG013,40.61222429898699,-111.48546906629171,8777.5,1,79.6,58.1,68.7,0.0,0.0,0.0
